Mailing City,Mailing State/Province,Mailing Zip/Postal Code,Mailing Country,Start Term and Year,Name,Population,Median_Income,Median_Age,Bachelor_Degree,Total_Education_Population,Graduate_Professional_Degree,White_Alone,Black_Alone,Hispanic_Latino,Employment_Status,Unemployment,Total_Health_Insurance_Coverage,Without_Health_Insurance,Total_Pop_Poverty_Status,Below_Poverty_Level,Median_Home_Value,Median_Gross_Rent,Owner_Occupied_Units,Renter_Occupied_Units,Non_English_Speakers,Means_of_Transportation_to_Work,Total_Pop_Marital_Status,Married_Population,ZCTA
Menifee,CA,92586,United States,Fall 2023,ZCTA5 92586,20152,56528,57.6,4927,16359,1889,12572,1483,10301,17552,677,20047,0,20057,1938,324700,1482,6755,2341,,260935.0,17698,2199,92586
Menifee,CA,92583,United States,Fall 2023,ZCTA5 92583,33781,60352,33.0,5373,21344,1713,16019,1952,9201,25831,1390,33662,85,33739,6492,297400,1381,6246,3249,,422400.0,26353,5856,92583
Menifee,CA,92503,United States,Fall 2020,ZCTA5 92503,88617,87042,34.5,17147,57107,3904,38566,3006,21659,67807,1993,88033,46,87709,10151,489200,1701,16215,8288,,1365965.0,69188,14233,92503
Menifee,CA,92587,United States,Fall 2019,ZCTA5 92587,18926,96955,35.9,2915,12655,1179,12269,640,10358,14223,348,18898,16,18926,2708,517400,2112,4757,1450,,286690.0,14562,2112,92587
Menifee,CA,92587,United States,Fall 2019,ZCTA5 92587,18926,96955,35.9,2915,12655,1179,12269,640,10358,14223,348,18898,16,18926,2708,517400,2112,4757,1450,,286690.0,14562,2112,92587
Menifee,CA,92587,United States,Fall 2019,ZCTA5 92587,18926,96955,35.9,2915,12655,1179,12269,640,10358,14223,348,18898,16,18926,2708,517400,2112,4757,1450,,286690.0,14562,2112,92587
Menifee,CA,92587,United States,Fall 2020,ZCTA5 92587,18926,96955,35.9,2915,12655,1179,12269,640,10358,14223,348,18898,16,18926,2708,517400,2112,4757,1450,,286690.0,14562,2112,92587
Menifee,CA,92587,United States,Fall 2020,ZCTA5 92587,18926,96955,35.9,2915,12655,1179,12269,640,10358,14223,348,18898,16,18926,2708,517400,2112,4757,1450,,286690.0,14562,2112,92587
Menifee,CA,92585,United States,Fall 2019,ZCTA5 92585,27083,100470,35.0,3919,17030,1773,11414,1825,7912,20557,655,27024,27,26828,2904,447100,2100,6357,1091,,436125.0,21158,4045,92585
Menifee,CA,92585,United States,Fall 2019,ZCTA5 92585,27083,100470,35.0,3919,17030,1773,11414,1825,7912,20557,655,27024,27,26828,2904,447100,2100,6357,1091,,436125.0,21158,4045,92585
Menifee,CA,92585,United States,Fall 2019,ZCTA5 92585,27083,100470,35.0,3919,17030,1773,11414,1825,7912,20557,655,27024,27,26828,2904,447100,2100,6357,1091,,436125.0,21158,4045,92585
Menifee,CA,92585,United States,Fall 2020,ZCTA5 92585,27083,100470,35.0,3919,17030,1773,11414,1825,7912,20557,655,27024,27,26828,2904,447100,2100,6357,1091,,436125.0,21158,4045,92585
Menifee,CA,92585,United States,Fall 2020,ZCTA5 92585,27083,100470,35.0,3919,17030,1773,11414,1825,7912,20557,655,27024,27,26828,2904,447100,2100,6357,1091,,436125.0,21158,4045,92585
Menifee,CA,92585,United States,Fall 2020,ZCTA5 92585,27083,100470,35.0,3919,17030,1773,11414,1825,7912,20557,655,27024,27,26828,2904,447100,2100,6357,1091,,436125.0,21158,4045,92585
Menifee,CA,92585,United States,Fall 2020,ZCTA5 92585,27083,100470,35.0,3919,17030,1773,11414,1825,7912,20557,655,27024,27,26828,2904,447100,2100,6357,1091,,436125.0,21158,4045,92585
Menifee,CA,92585,United States,Fall 2020,ZCTA5 92585,27083,100470,35.0,3919,17030,1773,11414,1825,7912,20557,655,27024,27,26828,2904,447100,2100,6357,1091,,436125.0,21158,4045,92585
Menifee,CA,92585,United States,Fall 2020,ZCTA5 92585,27083,100470,35.0,3919,17030,1773,11414,1825,7912,20557,655,27024,27,26828,2904,447100,2100,6357,1091,,436125.0,21158,4045,92585
Menifee,CA,92585,United States,Fall 2021,ZCTA5 92585,27083,100470,35.0,3919,17030,1773,11414,1825,7912,20557,655,27024,27,26828,2904,447100,2100,6357,1091,,436125.0,21158,4045,92585
Menifee,CA,92585,United States,Fall 2021,ZCTA5 92585,27083,100470,35.0,3919,17030,1773,11414,1825,7912,20557,655,27024,27,26828,2904,447100,2100,6357,1091,,436125.0,21158,4045,92585
Menifee,CA,92585,United States,Fall 2021,ZCTA5 92585,27083,100470,35.0,3919,17030,1773,11414,1825,7912,20557,655,27024,27,26828,2904,447100,2100,6357,1091,,436125.0,21158,4045,92585
Menifee,CA,92585,United States,Fall 2021,ZCTA5 92585,27083,100470,35.0,3919,17030,1773,11414,1825,7912,20557,655,27024,27,26828,2904,447100,2100,6357,1091,,436125.0,21158,4045,92585
Menifee,CA,92585,United States,Fall 2022,ZCTA5 92585,27083,100470,35.0,3919,17030,1773,11414,1825,7912,20557,655,27024,27,26828,2904,447100,2100,6357,1091,,436125.0,21158,4045,92585
Menifee,CA,92585,United States,Spring 2022,ZCTA5 92585,27083,100470,35.0,3919,17030,1773,11414,1825,7912,20557,655,27024,27,26828,2904,447100,2100,6357,1091,,436125.0,21158,4045,92585
Menifee,CA,92585,United States,Fall 2022,ZCTA5 92585,27083,100470,35.0,3919,17030,1773,11414,1825,7912,20557,655,27024,27,26828,2904,447100,2100,6357,1091,,436125.0,21158,4045,92585
Menifee,CA,92585,United States,Fall 2022,ZCTA5 92585,27083,100470,35.0,3919,17030,1773,11414,1825,7912,20557,655,27024,27,26828,2904,447100,2100,6357,1091,,436125.0,21158,4045,92585
Menifee,CA,92585,United States,Fall 2023,ZCTA5 92585,27083,100470,35.0,3919,17030,1773,11414,1825,7912,20557,655,27024,27,26828,2904,447100,2100,6357,1091,,436125.0,21158,4045,92585
Menifee,CA,92585,United States,Fall 2023,ZCTA5 92585,27083,100470,35.0,3919,17030,1773,11414,1825,7912,20557,655,27024,27,26828,2904,447100,2100,6357,1091,,436125.0,21158,4045,92585
Menifee,CA,92585,United States,Fall 2023,ZCTA5 92585,27083,100470,35.0,3919,17030,1773,11414,1825,7912,20557,655,27024,27,26828,2904,447100,2100,6357,1091,,436125.0,21158,4045,92585
Menifee,CA,92584,United States,Fall 2019,ZCTA5 92584,54663,111057,34.1,6979,35370,4005,29233,3784,23870,40836,1897,54219,106,54480,3246,494300,2251,13119,2765,,837430.0,41461,5937,92584
Menifee,CA,92584,United States,Fall 2019,ZCTA5 92584,54663,111057,34.1,6979,35370,4005,29233,3784,23870,40836,1897,54219,106,54480,3246,494300,2251,13119,2765,,837430.0,41461,5937,92584
Menifee,CA,92584,United States,Fall 2019,ZCTA5 92584,54663,111057,34.1,6979,35370,4005,29233,3784,23870,40836,1897,54219,106,54480,3246,494300,2251,13119,2765,,837430.0,41461,5937,92584
Menifee,CA,92584,United States,Fall 2019,ZCTA5 92584,54663,111057,34.1,6979,35370,4005,29233,3784,23870,40836,1897,54219,106,54480,3246,494300,2251,13119,2765,,837430.0,41461,5937,92584
Menifee,CA,92584,United States,Spring 2019,ZCTA5 92584,54663,111057,34.1,6979,35370,4005,29233,3784,23870,40836,1897,54219,106,54480,3246,494300,2251,13119,2765,,837430.0,41461,5937,92584
Menifee,CA,92584,United States,Fall 2019,ZCTA5 92584,54663,111057,34.1,6979,35370,4005,29233,3784,23870,40836,1897,54219,106,54480,3246,494300,2251,13119,2765,,837430.0,41461,5937,92584
Menifee,CA,92584,United States,Fall 2019,ZCTA5 92584,54663,111057,34.1,6979,35370,4005,29233,3784,23870,40836,1897,54219,106,54480,3246,494300,2251,13119,2765,,837430.0,41461,5937,92584
Menifee,CA,92584,United States,Fall 2019,ZCTA5 92584,54663,111057,34.1,6979,35370,4005,29233,3784,23870,40836,1897,54219,106,54480,3246,494300,2251,13119,2765,,837430.0,41461,5937,92584
Menifee,CA,92584,United States,Fall 2019,ZCTA5 92584,54663,111057,34.1,6979,35370,4005,29233,3784,23870,40836,1897,54219,106,54480,3246,494300,2251,13119,2765,,837430.0,41461,5937,92584
Menifee,CA,92584,United States,Fall 2019,ZCTA5 92584,54663,111057,34.1,6979,35370,4005,29233,3784,23870,40836,1897,54219,106,54480,3246,494300,2251,13119,2765,,837430.0,41461,5937,92584
Menifee,CA,92584,United States,Fall 2019,ZCTA5 92584,54663,111057,34.1,6979,35370,4005,29233,3784,23870,40836,1897,54219,106,54480,3246,494300,2251,13119,2765,,837430.0,41461,5937,92584
Menifee,CA,92584,United States,Fall 2019,ZCTA5 92584,54663,111057,34.1,6979,35370,4005,29233,3784,23870,40836,1897,54219,106,54480,3246,494300,2251,13119,2765,,837430.0,41461,5937,92584
Menifee,CA,92584,United States,Fall 2019,ZCTA5 92584,54663,111057,34.1,6979,35370,4005,29233,3784,23870,40836,1897,54219,106,54480,3246,494300,2251,13119,2765,,837430.0,41461,5937,92584
Menifee,CA,92584,United States,Summer 2019,ZCTA5 92584,54663,111057,34.1,6979,35370,4005,29233,3784,23870,40836,1897,54219,106,54480,3246,494300,2251,13119,2765,,837430.0,41461,5937,92584
Menifee,CA,92584,United States,Fall 2019,ZCTA5 92584,54663,111057,34.1,6979,35370,4005,29233,3784,23870,40836,1897,54219,106,54480,3246,494300,2251,13119,2765,,837430.0,41461,5937,92584
Menifee,CA,92584,United States,Fall 2019,ZCTA5 92584,54663,111057,34.1,6979,35370,4005,29233,3784,23870,40836,1897,54219,106,54480,3246,494300,2251,13119,2765,,837430.0,41461,5937,92584
Menifee,CA,92584,United States,Fall 2020,ZCTA5 92584,54663,111057,34.1,6979,35370,4005,29233,3784,23870,40836,1897,54219,106,54480,3246,494300,2251,13119,2765,,837430.0,41461,5937,92584
Menifee,CA,92584,United States,Fall 2020,ZCTA5 92584,54663,111057,34.1,6979,35370,4005,29233,3784,23870,40836,1897,54219,106,54480,3246,494300,2251,13119,2765,,837430.0,41461,5937,92584
Menifee,CA,92584,United States,Fall 2020,ZCTA5 92584,54663,111057,34.1,6979,35370,4005,29233,3784,23870,40836,1897,54219,106,54480,3246,494300,2251,13119,2765,,837430.0,41461,5937,92584
Menifee,CA,92584,United States,Fall 2021,ZCTA5 92584,54663,111057,34.1,6979,35370,4005,29233,3784,23870,40836,1897,54219,106,54480,3246,494300,2251,13119,2765,,837430.0,41461,5937,92584
Menifee,CA,92584,United States,Fall 2020,ZCTA5 92584,54663,111057,34.1,6979,35370,4005,29233,3784,23870,40836,1897,54219,106,54480,3246,494300,2251,13119,2765,,837430.0,41461,5937,92584
Menifee,CA,92584,United States,Fall 2020,ZCTA5 92584,54663,111057,34.1,6979,35370,4005,29233,3784,23870,40836,1897,54219,106,54480,3246,494300,2251,13119,2765,,837430.0,41461,5937,92584
Menifee,CA,92584,United States,Fall 2020,ZCTA5 92584,54663,111057,34.1,6979,35370,4005,29233,3784,23870,40836,1897,54219,106,54480,3246,494300,2251,13119,2765,,837430.0,41461,5937,92584
Menifee,CA,92584,United States,Fall 2020,ZCTA5 92584,54663,111057,34.1,6979,35370,4005,29233,3784,23870,40836,1897,54219,106,54480,3246,494300,2251,13119,2765,,837430.0,41461,5937,92584
Menifee,CA,92584,United States,Fall 2020,ZCTA5 92584,54663,111057,34.1,6979,35370,4005,29233,3784,23870,40836,1897,54219,106,54480,3246,494300,2251,13119,2765,,837430.0,41461,5937,92584
Menifee,CA,92584,United States,Fall 2021,ZCTA5 92584,54663,111057,34.1,6979,35370,4005,29233,3784,23870,40836,1897,54219,106,54480,3246,494300,2251,13119,2765,,837430.0,41461,5937,92584
Menifee,CA,92584,United States,Fall 2021,ZCTA5 92584,54663,111057,34.1,6979,35370,4005,29233,3784,23870,40836,1897,54219,106,54480,3246,494300,2251,13119,2765,,837430.0,41461,5937,92584
Menifee,CA,92584,United States,Fall 2021,ZCTA5 92584,54663,111057,34.1,6979,35370,4005,29233,3784,23870,40836,1897,54219,106,54480,3246,494300,2251,13119,2765,,837430.0,41461,5937,92584
Menifee,CA,92584,United States,Fall 2021,ZCTA5 92584,54663,111057,34.1,6979,35370,4005,29233,3784,23870,40836,1897,54219,106,54480,3246,494300,2251,13119,2765,,837430.0,41461,5937,92584
Menifee,CA,92584,United States,Fall 2021,ZCTA5 92584,54663,111057,34.1,6979,35370,4005,29233,3784,23870,40836,1897,54219,106,54480,3246,494300,2251,13119,2765,,837430.0,41461,5937,92584
Menifee,CA,92584,United States,Fall 2021,ZCTA5 92584,54663,111057,34.1,6979,35370,4005,29233,3784,23870,40836,1897,54219,106,54480,3246,494300,2251,13119,2765,,837430.0,41461,5937,92584
Menifee,CA,92584,United States,Fall 2021,ZCTA5 92584,54663,111057,34.1,6979,35370,4005,29233,3784,23870,40836,1897,54219,106,54480,3246,494300,2251,13119,2765,,837430.0,41461,5937,92584
Menifee,CA,92584,United States,Fall 2021,ZCTA5 92584,54663,111057,34.1,6979,35370,4005,29233,3784,23870,40836,1897,54219,106,54480,3246,494300,2251,13119,2765,,837430.0,41461,5937,92584
Menifee,CA,92584,United States,Fall 2021,ZCTA5 92584,54663,111057,34.1,6979,35370,4005,29233,3784,23870,40836,1897,54219,106,54480,3246,494300,2251,13119,2765,,837430.0,41461,5937,92584
Menifee,CA,92584,United States,Fall 2022,ZCTA5 92584,54663,111057,34.1,6979,35370,4005,29233,3784,23870,40836,1897,54219,106,54480,3246,494300,2251,13119,2765,,837430.0,41461,5937,92584
Menifee,CA,92584,United States,Fall 2021,ZCTA5 92584,54663,111057,34.1,6979,35370,4005,29233,3784,23870,40836,1897,54219,106,54480,3246,494300,2251,13119,2765,,837430.0,41461,5937,92584
Menifee,CA,92584,United States,Fall 2021,ZCTA5 92584,54663,111057,34.1,6979,35370,4005,29233,3784,23870,40836,1897,54219,106,54480,3246,494300,2251,13119,2765,,837430.0,41461,5937,92584
Menifee,CA,92584,United States,Fall 2021,ZCTA5 92584,54663,111057,34.1,6979,35370,4005,29233,3784,23870,40836,1897,54219,106,54480,3246,494300,2251,13119,2765,,837430.0,41461,5937,92584
Menifee,CA,92584,United States,Fall 2021,ZCTA5 92584,54663,111057,34.1,6979,35370,4005,29233,3784,23870,40836,1897,54219,106,54480,3246,494300,2251,13119,2765,,837430.0,41461,5937,92584
Menifee,CA,92584,United States,Fall 2021,ZCTA5 92584,54663,111057,34.1,6979,35370,4005,29233,3784,23870,40836,1897,54219,106,54480,3246,494300,2251,13119,2765,,837430.0,41461,5937,92584
Menifee,CA,92584,United States,Fall 2021,ZCTA5 92584,54663,111057,34.1,6979,35370,4005,29233,3784,23870,40836,1897,54219,106,54480,3246,494300,2251,13119,2765,,837430.0,41461,5937,92584
Menifee,CA,92584,United States,Spring 2022,ZCTA5 92584,54663,111057,34.1,6979,35370,4005,29233,3784,23870,40836,1897,54219,106,54480,3246,494300,2251,13119,2765,,837430.0,41461,5937,92584
Menifee,CA,92584,United States,Fall 2021,ZCTA5 92584,54663,111057,34.1,6979,35370,4005,29233,3784,23870,40836,1897,54219,106,54480,3246,494300,2251,13119,2765,,837430.0,41461,5937,92584
Menifee,CA,92584,United States,Fall 2021,ZCTA5 92584,54663,111057,34.1,6979,35370,4005,29233,3784,23870,40836,1897,54219,106,54480,3246,494300,2251,13119,2765,,837430.0,41461,5937,92584
Menifee,CA,92584,United States,Fall 2022,ZCTA5 92584,54663,111057,34.1,6979,35370,4005,29233,3784,23870,40836,1897,54219,106,54480,3246,494300,2251,13119,2765,,837430.0,41461,5937,92584
Menifee,CA,92584,United States,Fall 2022,ZCTA5 92584,54663,111057,34.1,6979,35370,4005,29233,3784,23870,40836,1897,54219,106,54480,3246,494300,2251,13119,2765,,837430.0,41461,5937,92584
Menifee,CA,92584,United States,Fall 2022,ZCTA5 92584,54663,111057,34.1,6979,35370,4005,29233,3784,23870,40836,1897,54219,106,54480,3246,494300,2251,13119,2765,,837430.0,41461,5937,92584
Menifee,CA,92584,United States,Fall 2022,ZCTA5 92584,54663,111057,34.1,6979,35370,4005,29233,3784,23870,40836,1897,54219,106,54480,3246,494300,2251,13119,2765,,837430.0,41461,5937,92584
Menifee,CA,92584,United States,Fall 2022,ZCTA5 92584,54663,111057,34.1,6979,35370,4005,29233,3784,23870,40836,1897,54219,106,54480,3246,494300,2251,13119,2765,,837430.0,41461,5937,92584
Menifee,CA,92584,United States,Fall 2022,ZCTA5 92584,54663,111057,34.1,6979,35370,4005,29233,3784,23870,40836,1897,54219,106,54480,3246,494300,2251,13119,2765,,837430.0,41461,5937,92584
Menifee,CA,92584,United States,Fall 2023,ZCTA5 92584,54663,111057,34.1,6979,35370,4005,29233,3784,23870,40836,1897,54219,106,54480,3246,494300,2251,13119,2765,,837430.0,41461,5937,92584
Menifee,CA,92584,United States,Fall 2022,ZCTA5 92584,54663,111057,34.1,6979,35370,4005,29233,3784,23870,40836,1897,54219,106,54480,3246,494300,2251,13119,2765,,837430.0,41461,5937,92584
Menifee,CA,92584,United States,Fall 2022,ZCTA5 92584,54663,111057,34.1,6979,35370,4005,29233,3784,23870,40836,1897,54219,106,54480,3246,494300,2251,13119,2765,,837430.0,41461,5937,92584
Menifee,CA,92584,United States,Fall 2022,ZCTA5 92584,54663,111057,34.1,6979,35370,4005,29233,3784,23870,40836,1897,54219,106,54480,3246,494300,2251,13119,2765,,837430.0,41461,5937,92584
Menifee,CA,92584,United States,Fall 2022,ZCTA5 92584,54663,111057,34.1,6979,35370,4005,29233,3784,23870,40836,1897,54219,106,54480,3246,494300,2251,13119,2765,,837430.0,41461,5937,92584
Menifee,CA,92584,United States,Fall 2022,ZCTA5 92584,54663,111057,34.1,6979,35370,4005,29233,3784,23870,40836,1897,54219,106,54480,3246,494300,2251,13119,2765,,837430.0,41461,5937,92584
Menifee,CA,92584,United States,Fall 2022,ZCTA5 92584,54663,111057,34.1,6979,35370,4005,29233,3784,23870,40836,1897,54219,106,54480,3246,494300,2251,13119,2765,,837430.0,41461,5937,92584
Menifee,CA,92584,United States,Fall 2022,ZCTA5 92584,54663,111057,34.1,6979,35370,4005,29233,3784,23870,40836,1897,54219,106,54480,3246,494300,2251,13119,2765,,837430.0,41461,5937,92584
Menifee,CA,92584,United States,Fall 2022,ZCTA5 92584,54663,111057,34.1,6979,35370,4005,29233,3784,23870,40836,1897,54219,106,54480,3246,494300,2251,13119,2765,,837430.0,41461,5937,92584
Menifee,CA,92584,United States,Fall 2022,ZCTA5 92584,54663,111057,34.1,6979,35370,4005,29233,3784,23870,40836,1897,54219,106,54480,3246,494300,2251,13119,2765,,837430.0,41461,5937,92584
Menifee,CA,92584,United States,Fall 2022,ZCTA5 92584,54663,111057,34.1,6979,35370,4005,29233,3784,23870,40836,1897,54219,106,54480,3246,494300,2251,13119,2765,,837430.0,41461,5937,92584
Menifee,CA,92584,United States,Fall 2023,ZCTA5 92584,54663,111057,34.1,6979,35370,4005,29233,3784,23870,40836,1897,54219,106,54480,3246,494300,2251,13119,2765,,837430.0,41461,5937,92584
Menifee,CA,92584,United States,Fall 2023,ZCTA5 92584,54663,111057,34.1,6979,35370,4005,29233,3784,23870,40836,1897,54219,106,54480,3246,494300,2251,13119,2765,,837430.0,41461,5937,92584
Menifee,CA,92584,United States,Fall 2023,ZCTA5 92584,54663,111057,34.1,6979,35370,4005,29233,3784,23870,40836,1897,54219,106,54480,3246,494300,2251,13119,2765,,837430.0,41461,5937,92584
Menifee,CA,92584,United States,Fall 2023,ZCTA5 92584,54663,111057,34.1,6979,35370,4005,29233,3784,23870,40836,1897,54219,106,54480,3246,494300,2251,13119,2765,,837430.0,41461,5937,92584
Menifee,CA,92584,United States,Fall 2023,ZCTA5 92584,54663,111057,34.1,6979,35370,4005,29233,3784,23870,40836,1897,54219,106,54480,3246,494300,2251,13119,2765,,837430.0,41461,5937,92584
Menifee,CA,92584,United States,Fall 2023,ZCTA5 92584,54663,111057,34.1,6979,35370,4005,29233,3784,23870,40836,1897,54219,106,54480,3246,494300,2251,13119,2765,,837430.0,41461,5937,92584
Menifee,CA,92584,United States,Fall 2023,ZCTA5 92584,54663,111057,34.1,6979,35370,4005,29233,3784,23870,40836,1897,54219,106,54480,3246,494300,2251,13119,2765,,837430.0,41461,5937,92584
Menifee,CA,92584,United States,Fall 2023,ZCTA5 92584,54663,111057,34.1,6979,35370,4005,29233,3784,23870,40836,1897,54219,106,54480,3246,494300,2251,13119,2765,,837430.0,41461,5937,92584
Menifee,CA,92584,United States,Fall 2023,ZCTA5 92584,54663,111057,34.1,6979,35370,4005,29233,3784,23870,40836,1897,54219,106,54480,3246,494300,2251,13119,2765,,837430.0,41461,5937,92584
Menifee,CA,92584,United States,Fall 2023,ZCTA5 92584,54663,111057,34.1,6979,35370,4005,29233,3784,23870,40836,1897,54219,106,54480,3246,494300,2251,13119,2765,,837430.0,41461,5937,92584
Menifee,CA,92584,United States,Fall 2023,ZCTA5 92584,54663,111057,34.1,6979,35370,4005,29233,3784,23870,40836,1897,54219,106,54480,3246,494300,2251,13119,2765,,837430.0,41461,5937,92584
Menifee,CA,92584,United States,Fall 2023,ZCTA5 92584,54663,111057,34.1,6979,35370,4005,29233,3784,23870,40836,1897,54219,106,54480,3246,494300,2251,13119,2765,,837430.0,41461,5937,92584
Menifee,CA,92584,United States,Fall 2023,ZCTA5 92584,54663,111057,34.1,6979,35370,4005,29233,3784,23870,40836,1897,54219,106,54480,3246,494300,2251,13119,2765,,837430.0,41461,5937,92584
Menifee,CA,92584,United States,Fall 2023,ZCTA5 92584,54663,111057,34.1,6979,35370,4005,29233,3784,23870,40836,1897,54219,106,54480,3246,494300,2251,13119,2765,,837430.0,41461,5937,92584
Menifee,CA,92584,United States,Fall 2023,ZCTA5 92584,54663,111057,34.1,6979,35370,4005,29233,3784,23870,40836,1897,54219,106,54480,3246,494300,2251,13119,2765,,837430.0,41461,5937,92584
Menifee,CA,92584,United States,Fall 2023,ZCTA5 92584,54663,111057,34.1,6979,35370,4005,29233,3784,23870,40836,1897,54219,106,54480,3246,494300,2251,13119,2765,,837430.0,41461,5937,92584
Menifee,CA,92584,United States,Fall 2023,ZCTA5 92584,54663,111057,34.1,6979,35370,4005,29233,3784,23870,40836,1897,54219,106,54480,3246,494300,2251,13119,2765,,837430.0,41461,5937,92584
Menifee,CA,92592,United States,Fall 2022,ZCTA5 92592,81636,122882,37.3,8660,52590,5577,51058,3580,42622,61314,2010,80625,193,81347,5145,625800,2435,19533,5245,,1163355.0,62667,9097,92592
Mentone,CA,92359,United States,Fall 2019,ZCTA5 92359,9758,71384,36.8,1550,6725,527,5657,423,4082,7667,210,9705,0,9651,1127,379800,1240,2117,1144,,105960.0,7695,1811,92359
Mentone,CA,92359,United States,Fall 2019,ZCTA5 92359,9758,71384,36.8,1550,6725,527,5657,423,4082,7667,210,9705,0,9651,1127,379800,1240,2117,1144,,105960.0,7695,1811,92359
Mentone,CA,92359,United States,Fall 2020,ZCTA5 92359,9758,71384,36.8,1550,6725,527,5657,423,4082,7667,210,9705,0,9651,1127,379800,1240,2117,1144,,105960.0,7695,1811,92359
Mentone,CA,92359,United States,Spring 2020,ZCTA5 92359,9758,71384,36.8,1550,6725,527,5657,423,4082,7667,210,9705,0,9651,1127,379800,1240,2117,1144,,105960.0,7695,1811,92359
Mentone,CA,92359,United States,Fall 2020,ZCTA5 92359,9758,71384,36.8,1550,6725,527,5657,423,4082,7667,210,9705,0,9651,1127,379800,1240,2117,1144,,105960.0,7695,1811,92359
